date,close,high,low,open,volume,coin,daily_return,log_return,ma_7,ma_30,ma_90,volatility_7d,volatility_30d,bb_upper,bb_lower,bb_mid,daily_range
2022-04-10,42207.671875,43376.37890625,42021.20703125,42781.08984375,17654475582,BTC,-0.013427680050824398,-0.013518646577317169,43738.103794642855,43367.362109375,41338.95837673611,0.02269260345765583,0.023934809705988668,48516.49633348518,41168.37476026482,44842.435546875,1355.171875
2022-04-11,39521.90234375,42424.58984375,39373.05859375,42201.0390625,33949912166,BTC,-0.06363225953812457,-0.06574699455484899,42723.70758928572,43387.95846354167,41303.247786458334,0.027927147286298547,0.026857252468085395,48952.05936800048,40449.121100749515,44700.590234375,3051.53125
2022-04-12,40127.18359375,40617.5859375,39388.328125,39533.71484375,30991500854,BTC,0.015315083892861292,0.015198991801760951,41948.16350446428,43463.87578125,41260.78203125,0.03145903626918247,0.026447002318731795,49221.69472132505,39902.90840367494,44562.3015625,1229.2578125
2022-04-13,41166.73046875,41430.0546875,39712.74609375,40123.5703125,27691105228,BTC,0.025906300465151855,0.02557641749549052,41656.73381696428,43513.875,41244.95047743055,0.031113798651895383,0.02541731205396498,49319.42428075779,39525.75853174221,44422.59140625,1717.30859375
2022-04-14,39935.515625,41451.48046875,39695.74609375,41160.21875,24342001973,BTC,-0.029908006531745968,-0.030364373354540806,41146.97209821428,43533.766015625,41209.79288194444,0.031588522970053545,0.026005882524067603,49494.52108185312,38909.34024627188,44201.9306640625,1755.734375
2022-04-15,40553.46484375,40617.72265625,39866.83203125,39939.40234375,21756855753,BTC,0.015473675726454417,0.015355179227128868,40899.22935267857,43514.08385416667,41180.63806423611,0.03212755248323222,0.02475146417248877,49539.096524524626,38470.028475475374,44004.5625,750.890625
2022-04-16,40424.484375,40633.6796875,40078.42578125,40552.31640625,16833150693,BTC,-0.0031805042860567623,-0.0031855728397045674,40562.421875,43496.520703125,41150.755902777775,0.03128075457672723,0.02474358173106723,49273.08868697791,38096.435531772084,43684.762109375,555.25390625
2022-04-17,39716.953125,40570.7265625,39620.89453125,40417.77734375,19087633042,BTC,-0.017502542356175654,-0.017657522881942136,40206.60491071428,43427.047265625,41122.604817708336,0.03144398472173549,0.024615618653471595,48923.99484785925,37704.424292765754,43314.2095703125,949.83203125
2022-04-18,40826.21484375,40986.3203125,38696.19140625,39721.203125,33705182072,BTC,0.027929174608607443,0.027546268364385663,40392.935267857145,43381.566015625,41105.3890625,0.02225099149551383,0.02512451379426977,48337.64158597532,37626.82599214968,42982.2337890625,2290.12890625
2022-04-19,41502.75,41672.9609375,40618.6328125,40828.17578125,25303206547,BTC,0.016571096753378534,0.016435294339235306,40589.44475446428,43390.06354166667,41102.70486111111,0.022354159366619206,0.024977228293136602,47735.19894498365,37673.27722689135,42704.2380859375,1054.328125
2022-04-20,41374.37890625,42126.30078125,40961.09765625,41501.74609375,27819532341,BTC,-0.003093074404708074,-0.003097867846210707,40619.10881696428,43399.94296875,41110.415538194444,0.020448853076685185,0.024971384625838148,47375.46699825539,37616.579486119605,42496.0232421875,1165.203125
2022-04-21,40527.36328125,42893.58203125,40063.828125,41371.515625,35372786395,BTC,-0.020471984048854197,-0.020684439708319406,40703.658482142855,43338.894791666666,41155.63828125,0.01827507248817667,0.024563592846366424,46819.09104884186,37597.52731053314,42208.3091796875,2829.75390625
2022-04-22,39740.3203125,40777.7578125,39315.41796875,40525.86328125,28011716745,BTC,-0.019420038833716236,-0.019611085251918917,40587.49497767857,43233.806901041666,41207.972395833334,0.01881672582289146,0.024639629422510256,46297.91419806242,37505.841270687575,41901.877734375,1462.33984375
2022-04-23,39486.73046875,39935.859375,39352.203125,39738.72265625,16138021249,BTC,-0.0063811726165236005,-0.006401619327578674,40453.53013392857,43084.666796875,41243.63823784722,0.01886808036589334,0.024107471596782695,45513.40369719544,37593.66817780455,41553.5359375,583.65625
2022-04-24,39469.29296875,39845.92578125,39233.5390625,39478.375,17964398167,BTC,-0.0004416040475622163,-0.00044170158334548267,40418.150111607145,42922.018880208336,41274.915625,0.017782656300474663,0.024006136593243646,44458.79963703066,37932.933956719346,41195.866796875,612.38671875
2022-04-25,40458.30859375,40491.75390625,38338.37890625,39472.60546875,35445730570,BTC,0.025057850055308917,0.024749050076096804,40365.592075892855,42787.268229166664,41313.85234375,0.017027733341738946,0.024543177919960073,43487.63989774442,38394.32533663059,40940.9826171875,2153.375
2022-04-26,38117.4609375,40713.890625,37884.984375,40448.421875,34569088416,BTC,-0.057858267871623625,-0.05959955698854747,39881.97935267857,42497.1671875,41327.91167534722,0.02532232493778664,0.0242567550129471,43296.1986839652,38076.838816034804,40686.51875,2828.90625
2022-04-27,39241.12109375,39397.91796875,37997.3125,38120.30078125,30981015184,BTC,0.029478882606909007,0.029052734994520196,39577.228236607145,42234.27109375,41351.277083333334,0.029788062021158856,0.025032009065102428,42794.58128546782,38152.18355828218,40473.382421875,1400.60546875
